duration_seconds,packets_per_second,bytes_per_second,src2dst_packets_per_second,dst2src_packets_per_second,src2dst_bytes_per_second,dst2src_bytes_per_second,label
0.047,106.38297872340425,2787.2340425531916,63.829787234042556,42.5531914893617,2787.2340425531916,0.0,proxy
0.073,68.4931506849315,1794.5205479452056,41.09589041095891,27.397260273972606,1794.5205479452056,0.0,proxy
8.638,112.29451261866173,120237.6707571197,74.09122482056031,38.203287798101414,119435.17017828202,802.5005788376939,proxy
0.302,36.42384105960265,6142.3841059602655,16.55629139072848,19.867549668874172,5374.172185430464,768.2119205298013,proxy
7.045,90.13484740951029,92189.35415188076,33.49893541518808,56.635911994322214,1503.6195883605394,90685.73456352022,proxy
0.265,845.2830188679245,805188.679245283,532.0754716981132,313.2075471698113,805188.679245283,0.0,proxy
0.247,36.43724696356276,8720.647773279352,16.194331983805668,20.242914979757085,7854.251012145749,866.3967611336033,proxy
5.978,166.77818668450988,174024.59016393442,59.88624958179994,106.89193710270995,1159.5851455336233,172865.0050184008,proxy
0.311,28.938906752411576,922.8295819935691,19.292604501607716,9.646302250803858,688.1028938906752,234.7266881028939,proxy
5.349,93.84931762946344,99801.27126565712,59.45036455412227,34.39895307534118,98480.27668723125,1320.994578425874,proxy
0.909,40.7040704070407,33267.32673267327,22.002200220022,18.701870187018702,33267.32673267327,0.0,proxy
0.071,70.42253521126761,1845.0704225352115,42.25352112676057,28.169014084507044,1845.0704225352115,0.0,proxy
0.082,60.97560975609756,1597.560975609756,36.58536585365854,24.390243902439025,1597.560975609756,0.0,proxy
9.121,111.72020611775024,105935.7526586997,67.86536563973249,43.854840478017756,105935.7526586997,0.0,proxy
4.795,3.962460896767466,1250.8863399374347,1.8769551616266944,2.0855057351407718,1058.1856100104276,192.7007299270073,proxy
0.082,60.97560975609756,1597.560975609756,36.58536585365854,24.390243902439025,1597.560975609756,0.0,proxy
0.231,826.8398268398269,812935.0649350649,290.04329004329,536.7965367965368,0.0,812935.0649350649,proxy
0.263,22.813688212927755,8901.140684410646,7.604562737642585,15.20912547528517,8228.136882129278,673.0038022813688,proxy
6.771,46.81730911239108,42123.91079604194,19.19952739624871,27.61778171614237,1027.3224043715848,41096.58839167036,proxy
3.464,57.736720554272516,68672.05542725173,22.22863741339492,35.508083140877595,2038.6836027713625,66633.37182448037,proxy
4.671,87.13337615071718,80855.91950331835,36.39477627916934,50.73859987154785,1489.1886105758938,79366.73089274245,proxy
1.544,11.658031088082902,3116.580310880829,5.181347150259067,6.476683937823834,2841.9689119170985,274.61139896373055,proxy
0.555,32.43243243243243,7216.216216216216,18.018018018018015,14.414414414414413,4322.522522522522,2893.6936936936936,proxy
8.207,85.65858413549408,85293.52991348848,52.51614475447788,33.1424393810162,84445.96076520043,847.5691482880467,proxy
1.017,87.51229105211407,76460.17699115045,52.11406096361849,35.39823008849558,76460.17699115045,0.0,proxy
0.35,48.57142857142858,13631.428571428572,22.857142857142858,25.714285714285715,12528.57142857143,1102.857142857143,proxy
6.137,69.57796969203194,67896.3663027538,27.374938895225682,42.20303079680626,1794.525012220955,66101.84129053284,proxy
0.064,78.125,2046.875,46.875,31.25,2046.875,0.0,proxy
8.909,67.12313390952968,60412.279717139965,39.173869121113476,27.949264788416205,60023.90840722864,388.37130991132557,proxy
0.96,9.375,2178.125,4.166666666666667,5.208333333333334,1956.25,221.875,proxy
0.903,674.4186046511628,718811.7386489479,222.59136212624585,451.8272425249169,7676.633444075304,711135.1052048727,proxy
0.287,766.5505226480836,792752.6132404181,498.2578397212544,268.2926829268293,792752.6132404181,0.0,proxy
0.625,38.4,13558.4,19.2,19.2,3016.0,10542.4,proxy
0.822,23.114355231143552,9801.703163017031,13.381995133819952,9.732360097323602,2956.204379562044,6845.498783454988,proxy
4.296,18.156424581005584,6937.616387337057,8.147113594040968,10.009310986964618,5930.400372439478,1007.216014897579,proxy
0.526,32.31939163498099,9697.718631178706,19.011406844106464,13.307984790874524,2393.536121673004,7304.182509505703,proxy
1.294,7.727975270479134,2250.386398763524,4.636785162287481,3.0911901081916535,798.2998454404946,1452.0865533230294,proxy
0.052,134.6153846153846,97250.0,76.92307692307692,57.69230769230769,67942.3076923077,29307.69230769231,proxy
1.296,10.030864197530864,3324.8456790123455,6.172839506172839,3.8580246913580245,1162.8086419753085,2162.037037037037,proxy
0.696,30.172413793103452,10280.172413793103,15.804597701149426,14.367816091954024,1659.4827586206898,8620.689655172415,proxy
2.846,527.7582572030921,638070.6254392129,181.65846802529865,346.0997891777934,1532.677442023893,636537.947997189,proxy
1.834,42.52998909487459,38473.28244274809,17.993456924754636,24.536532170119955,996.7284623773173,37476.55398037077,proxy
0.839,20.262216924910607,8227.651966626938,10.727056019070321,9.535160905840286,2084.6245530393326,6143.027413587604,proxy
0.522,57.47126436781609,41754.78927203065,24.904214559386972,32.56704980842912,2149.425287356322,39605.363984674324,proxy
0.398,82.9145728643216,68874.37185929647,35.175879396984925,47.73869346733668,4110.552763819095,64763.81909547738,proxy
0.516,73.64341085271317,42366.27906976744,36.82170542635659,36.82170542635659,2300.3875968992247,40065.891472868214,proxy
0.105,47.61904761904762,1247.6190476190477,28.571428571428573,19.047619047619047,1247.6190476190477,0.0,proxy
0.107,46.728971962616825,1224.2990654205607,28.037383177570096,18.69158878504673,1224.2990654205607,0.0,proxy
0.105,47.61904761904762,1247.6190476190477,28.571428571428573,19.047619047619047,1247.6190476190477,0.0,proxy
8.786,42.56772137491464,36484.40701115411,24.015479171409062,18.55224220350558,36090.59867971773,393.8083314363761,proxy
4.553,4.392708104546453,1063.254996705469,1.9767186470459037,2.415989457500549,970.1295848890842,93.1254118163848,proxy
0.042,119.04761904761904,3119.047619047619,71.42857142857143,47.61904761904761,3119.047619047619,0.0,proxy
0.053,94.33962264150944,2471.698113207547,56.60377358490566,37.735849056603776,2471.698113207547,0.0,proxy
0.042,119.04761904761904,3119.047619047619,71.42857142857143,47.61904761904761,3119.047619047619,0.0,proxy
0.246,32.520325203252035,5455.284552845528,16.260162601626018,16.260162601626018,4597.5609756097565,857.7235772357724,proxy
0.42,488.09523809523813,562771.4285714286,176.1904761904762,311.9047619047619,16819.04761904762,545952.380952381,proxy
0.286,31.46853146853147,6433.566433566434,13.986013986013987,17.482517482517483,5685.314685314685,748.2517482517483,proxy
8.755,56.424900057110214,55480.41119360365,21.473443746430608,34.95145631067961,1210.2798400913762,54270.131353512275,proxy
8.38,43.436754176610975,39304.89260143198,24.94033412887828,18.496420047732695,38474.821002386634,830.071599045346,proxy
1.552,12.242268041237113,3017.3969072164946,5.798969072164948,6.443298969072165,2743.556701030928,273.840206185567,proxy
6.643,86.10567514677103,98133.67454463345,30.558482613277135,55.547192533493906,1595.5140749661298,96538.16046966732,proxy
1.052,227.18631178707224,225409.6958174905,82.69961977186311,144.48669201520912,6589.3536121673005,218820.3422053232,proxy
0.248,36.29032258064516,8028.225806451613,16.129032258064516,20.161290322580644,7165.322580645161,862.9032258064516,proxy
0.993,103.72608257804633,98610.27190332326,66.46525679758308,37.26082578046324,98610.27190332326,0.0,proxy
0.044,159.0909090909091,114931.81818181819,68.18181818181819,90.90909090909092,80295.45454545454,34636.36363636364,proxy
0.865,21.965317919075144,4610.404624277457,12.716763005780347,9.248554913294798,2773.4104046242774,1836.9942196531792,proxy
9.126,71.33464825772519,65560.48652202499,42.18715757177296,29.147490685952228,64798.268682884074,762.2178391409161,proxy
0.142,535.2112676056339,490549.2957746479,225.35211267605635,309.85915492957747,25845.070422535213,464704.2253521127,proxy
7.187,70.82231807430082,67201.19660498122,41.88117434256296,28.94114373173786,66719.77181021289,481.4247947683317,proxy
0.419,26.25298329355609,4947.494033412888,11.933174224343675,14.319809069212411,4436.754176610979,510.73985680190935,proxy
8.969,52.06823503177612,49005.79774779797,20.403612442858737,31.664622588917386,1181.737094436392,47824.06065336158,proxy
0.045,111.11111111111111,112377.77777777778,66.66666666666667,44.44444444444444,78511.11111111111,33866.66666666667,proxy
7.188,74.98608792431831,69807.31775180857,30.745687256538677,44.24040066777963,1446.8558708959376,68360.46188091264,proxy
0.278,791.3669064748201,818417.2661870503,514.388489208633,276.978417266187,818417.2661870503,0.0,proxy
9.14,40.371991247264766,35579.86870897155,22.97592997811816,17.396061269146607,35199.343544857766,380.52516411378554,proxy
1.047,217.7650429799427,227020.0573065903,82.13944603629417,135.62559694364853,6744.985673352436,220275.07163323785,proxy
0.324,86.41975308641975,46185.18518518518,40.123456790123456,46.2962962962963,4944.444444444444,41240.74074074074,proxy
0.729,63.10013717421125,32477.366255144032,31.550068587105624,31.550068587105624,2377.2290809327847,30100.13717421125,proxy
6.623,126.52876340027177,122983.9951683527,47.71251698626,78.81624641401177,1599.1242639287332,121384.87090442397,proxy
0.041,121.95121951219512,3195.121951219512,73.17073170731707,48.78048780487805,3195.121951219512,0.0,proxy
6.502,124.88465087665334,127719.16333435866,45.37065518302061,79.51399569363274,1599.2002460781298,126119.96308828054,proxy
2.054,93.47614410905551,115748.78286270692,33.59298928919183,59.883154819863684,3438.169425511198,112310.61343719573,proxy
0.446,20.179372197309416,4713.004484304933,8.968609865470851,11.210762331838565,4235.4260089686095,477.57847533632287,proxy
9.171,88.32188420019628,85218.7329625995,52.77505179369753,35.54683240649875,84839.60309671792,379.12986588158327,proxy
0.25,36.0,8228.0,16.0,20.0,7372.0,856.0,proxy
6.828,110.13473930872875,121287.34622144113,36.613942589338016,73.52079671939075,1551.4059753954305,119735.94024604569,proxy
0.393,15.267175572519083,5290.076335877862,5.089058524173028,10.178117048346056,4832.06106870229,458.0152671755725,proxy
2.094,96.94364851957975,93726.36103151864,38.20439350525311,58.73925501432665,3591.690544412608,90134.67048710602,proxy
5.074,3.1533307055577455,938.1158849034293,1.3795821836815136,1.7737485218762319,874.852187623177,63.263697280252266,proxy
5.653,198.12488943923583,209343.88820095526,68.45922519016452,129.6656642490713,1839.5542189987618,207504.3339819565,proxy
0.246,36.58536585365854,8752.032520325203,16.260162601626018,20.32520325203252,7882.113821138211,869.9186991869918,proxy
6.5,128.15384615384616,127501.23076923077,46.0,82.15384615384616,1630.1538461538462,125871.07692307692,proxy
0.245,36.734693877551024,8763.265306122448,16.3265306122449,20.408163265306122,7893.877551020409,869.3877551020408,proxy
2.303,177.16022579244463,181673.90360399478,62.96135475466782,114.19887103777681,3064.6982197134175,178609.20538428138,proxy
7.505,127.24850099933379,121259.82678214523,78.61425716189207,48.63424383744171,120796.53564290474,463.2911392405063,proxy
7.763,1.6746103310575808,382.7128687363133,0.9017132551848512,0.7728970758727296,40.57709648331831,342.13577225299497,proxy
7.145,212.59622113365992,203755.21343596923,132.68019594121765,79.91602519244228,202616.93491952415,1138.2785164450665,proxy
6.056,103.36856010568032,107082.39762219286,35.83223249669749,67.53632760898283,1749.339498018494,105333.05812417438,proxy
0.041,121.95121951219512,3195.121951219512,73.17073170731707,48.78048780487805,3195.121951219512,0.0,proxy
0.873,245.13172966781215,243680.412371134,158.07560137457045,87.0561282932417,239710.1947308133,3970.217640320733,proxy
0.041,121.95121951219512,3195.121951219512,73.17073170731707,48.78048780487805,3195.121951219512,0.0,proxy
6.935,92.28550829127614,93964.38356164384,34.1744772891132,58.111031002162946,1527.32516222062,92437.05839942321,proxy
0.523,537.284894837476,519655.83173996175,193.1166347992352,344.16826003824093,4791.586998087954,514864.24474187376,proxy
5.798,135.21904104863745,143369.78268368402,48.98240772680234,86.23663332183511,2436.012418075198,140933.77026560882,proxy
0.252,35.714285714285715,10035.714285714286,15.873015873015873,19.841269841269842,9198.412698412698,837.3015873015873,proxy
6.363,80.3080308030803,98035.67499607103,52.490963382052485,27.817067421027815,96945.93745088794,1089.7375451830897,proxy
0.244,36.885245901639344,8606.557377049181,16.39344262295082,20.491803278688526,7729.508196721312,877.0491803278688,proxy
5.292,192.7437641723356,196838.246409675,67.08238851095994,125.66137566137567,1309.9017384731671,195528.34467120183,proxy
9.03,105.09413067552603,104488.03986710965,64.34108527131784,40.7530454042082,103587.3754152824,900.6644518272426,proxy
5.772,112.78586278586278,111434.16493416493,41.92654192654192,70.85932085932086,1836.278586278586,109597.88634788635,proxy
0.33,18.18181818181818,8324.242424242424,6.0606060606060606,12.121212121212121,7787.878787878787,536.3636363636364,proxy
7.06,66.0056657223796,63817.422096317285,41.218130311614736,24.787535410764875,62224.07932011332,1593.3427762039662,proxy
2.698,155.3002223869533,154580.42994810973,57.07931801334322,98.22090437361008,2603.7805782060786,151976.64936990364,proxy
0.246,44.71544715447155,13191.056910569107,20.32520325203252,24.390243902439025,12321.138211382115,869.9186991869918,proxy
0.428,495.32710280373834,536478.9719626168,179.90654205607478,315.42056074766356,8254.672897196262,528224.2990654205,proxy
0.248,36.29032258064516,11387.09677419355,16.129032258064516,20.161290322580644,10524.193548387097,862.9032258064516,proxy
0.19,31.57894736842105,14068.421052631578,10.526315789473685,21.05263157894737,13136.842105263158,931.578947368421,proxy
7.205,111.31158917418459,113726.57876474671,40.249826509368496,71.0617626648161,1443.5808466342817,112282.99791811242,proxy
0.23,786.9565217391304,806869.5652173912,508.695652173913,278.2608695652174,806869.5652173912,0.0,proxy
0.042,119.04761904761904,3119.047619047619,71.42857142857143,47.61904761904761,3119.047619047619,0.0,proxy
0.269,55.762081784386616,17661.71003717472,26.022304832713754,29.739776951672862,16226.765799256504,1434.9442379182155,proxy
0.243,82.3045267489712,24818.930041152264,45.26748971193416,37.03703703703704,18234.567901234568,6584.3621399176955,proxy
8.594,5.352571561554574,1238.1894344891787,3.1417267861298583,2.210844775424715,181.4056318361648,1056.7838026530137,proxy
5.312,285.76807228915663,285871.6114457831,186.55873493975903,99.20933734939759,284490.2108433735,1381.4006024096384,proxy
8.072,169.10307234886028,175988.60257680874,64.79187314172448,104.31119920713579,859.0188305252726,175129.58374628346,proxy
0.345,26.086956521739133,8765.217391304348,11.594202898550726,14.492753623188406,8147.826086956522,617.3913043478261,proxy
3.608,280.7649667405765,298546.84035476716,176.2749445676275,104.490022172949,296633.3148558758,1913.5254988913525,proxy
0.356,67.41573033707866,21783.70786516854,36.51685393258427,30.898876404494384,5148.876404494382,16634.83146067416,proxy
0.248,36.29032258064516,9677.41935483871,16.129032258064516,20.161290322580644,8826.612903225807,850.8064516129033,proxy
5.151,55.13492525723161,55072.80139778684,44.84566103669191,10.289264220539701,54162.88099398175,909.9204038050864,normal
0.327,694.1896024464831,694657.49235474,134.5565749235474,559.6330275229358,13342.507645259939,681314.9847094801,normal
8.959,66.41366223908919,64964.95144547383,13.617591249023329,52.79607099006586,1422.1453287197232,63542.8061167541,normal
0.085,58.8235294117647,15905.882352941175,23.52941176470588,35.29411764705882,14447.05882352941,1458.8235294117646,normal
0.035,142.85714285714283,1114.2857142857142,85.71428571428571,57.14285714285714,1114.2857142857142,0.0,normal
2.486,103.78117457763474,100967.417538214,20.917135961383746,82.864038616251,3003.620273531778,97963.79726468222,normal
0.16,187.5,86831.25,87.5,100.0,52056.25,34775.0,normal
6.442,108.97236882955603,107763.4275069854,21.11145606954362,87.86091276001241,2493.79074821484,105269.63675877056,normal
0.36,694.4444444444445,687655.5555555556,136.11111111111111,558.3333333333334,12605.555555555557,675050.0,normal
0.09,55.55555555555556,9588.888888888889,22.22222222222222,33.333333333333336,8233.333333333334,1355.5555555555557,normal
2.197,119.25352753755121,114223.94173873463,25.034137460172964,94.21939007737824,3441.9663177059624,110781.97542102868,normal
0.327,691.131498470948,694581.0397553516,131.49847094801223,559.6330275229358,13223.241590214067,681357.7981651375,normal
8.183,84.56556275204693,84290.35805939142,15.764389588170598,68.80117316387633,1588.7816204326043,82701.57643895881,normal
0.035,685.7142857142857,625914.2857142857,542.8571428571428,142.85714285714283,620828.5714285714,5085.714285714285,normal
0.041,365.8536585365853,276121.9512195122,243.90243902439025,121.95121951219512,270780.48780487804,5341.463414634146,normal
0.636,540.8805031446541,521424.5283018868,119.49685534591195,421.3836477987421,8621.069182389938,512803.45911949687,normal
0.283,731.4487632508834,733194.3462897527,597.1731448763252,134.27561837455832,728385.1590106008,4809.187279151944,normal
0.088,56.81818181818182,12829.545454545456,22.72727272727273,34.09090909090909,11443.181818181818,1386.3636363636365,normal
7.279,67.17955763154279,65540.73361725511,13.738150844896277,53.44140678664652,1645.693089710125,63895.040527544996,normal
0.785,245.85987261146497,238061.1464968153,196.17834394904457,49.681528662420384,232733.75796178344,5327.388535031847,normal
0.093,53.763440860215056,14354.838709677419,21.50537634408602,32.25806451612903,13021.505376344086,1333.3333333333333,normal
8.902,52.01078409346215,50417.88362165806,10.559424848348687,41.45135924511346,1454.8416086272748,48963.04201303078,normal
6.385,103.3672670321065,100772.74862960062,21.29992169146437,82.06734534064213,2072.5137039937354,98700.2349256069,normal
8.632,59.661723818350325,59162.998146431884,11.70064874884152,47.96107506950881,1388.3225208526414,57774.67562557924,normal
0.087,57.4712643678161,12919.540229885059,22.98850574712644,34.48275862068966,11517.241379310346,1402.2988505747128,normal
0.213,140.8450704225352,59549.295774647886,61.032863849765256,79.81220657276995,33319.24882629108,26230.04694835681,normal
8.828,56.29814227458088,54575.44177616674,11.66742183960127,44.630720434979615,1684.5265065700046,52890.91526959674,normal
0.309,84.14239482200648,17692.55663430421,45.307443365695796,38.83495145631068,4993.527508090615,12699.029126213592,normal
6.565,105.86443259710586,104116.67936024371,20.258948971820256,85.6054836252856,2437.166793602437,101679.51256664128,normal
6.44,107.91925465838509,106132.14285714286,21.583850931677016,86.33540372670807,2073.9130434782605,104058.22981366458,normal
0.089,56.17977528089888,14988.76404494382,22.471910112359552,33.70786516853933,13595.50561797753,1393.2584269662923,normal
0.091,54.94505494505495,14780.21978021978,21.978021978021978,32.96703296703297,13417.582417582418,1362.6373626373627,normal
1.13,386.7256637168142,380365.48672566377,77.87610619469027,308.8495575221239,7723.008849557523,372642.4778761062,normal
0.119,42.016806722689076,1613.4453781512607,25.210084033613448,16.80672268907563,327.7310924369748,1285.7142857142858,normal
7.516,98.9888238424694,96920.7025013305,19.558275678552423,79.43054816391698,2189.06333155934,94731.63916977115,normal
0.095,52.63157894736842,9073.684210526315,21.05263157894737,31.57894736842105,7789.473684210526,1284.2105263157894,normal
0.33,687.8787878787879,681096.9696969696,139.39393939393938,548.4848484848485,13430.30303030303,667666.6666666666,normal
1.134,231.04056437389772,222576.7195767196,48.50088183421517,182.53968253968256,6662.257495590829,215914.46208112876,normal
8.059,4.218885717830997,1708.7728005956076,1.7371882367539397,2.481697481077057,1001.2408487405386,707.5319518550689,normal
6.032,75.76259946949602,73338.52785145889,15.583554376657824,60.179045092838194,1951.4257294429708,71387.10212201592,normal
6.496,60.34482758620689,59366.379310344826,12.007389162561575,48.33743842364532,1291.8719211822659,58074.50738916256,normal
6.249,91.21459433509362,89271.72347575612,72.81164986397825,18.40294447111538,87721.55544887182,1550.1680268843015,normal
0.095,52.63157894736842,14042.105263157895,21.05263157894737,31.57894736842105,12736.842105263158,1305.2631578947369,normal
0.084,59.52380952380952,10285.714285714284,23.809523809523807,35.714285714285715,8833.333333333332,1452.3809523809523,normal
2.191,118.21086261980831,114686.90095846646,24.189867640346876,94.02099497946143,3427.6586033774533,111259.24235508901,normal
4.816,138.08139534883722,137303.57142857142,26.993355481727576,111.08803986710964,2123.7541528239203,135179.8172757475,normal
6.939,62.68914829226113,60552.96152183312,13.11428159677187,49.57486669548926,1686.9865974924342,58865.974924340684,normal
6.374,66.67712582365861,65715.24945089426,13.178537809852527,53.49858801380609,1349.8588013806088,64365.390649513654,normal
0.084,59.52380952380952,13440.476190476189,23.809523809523807,35.714285714285715,11988.095238095237,1452.3809523809523,normal
5.684,118.75439831104855,119393.73680506684,21.639690358902183,97.11470795214638,2209.1836734693875,117184.55313159747,normal
2.096,4.770992366412213,1048.1870229007634,1.9083969465648853,2.8625954198473282,930.8206106870228,117.36641221374045,normal
7.031,60.0199118190869,58560.80216185465,48.35727492533068,11.662636893756224,56971.41231688238,1589.3898449722658,normal
0.628,114.64968152866243,100487.26114649682,87.57961783439491,27.070063694267517,95044.58598726115,5442.675159235669,normal
0.095,52.63157894736842,14052.631578947368,21.05263157894737,31.57894736842105,12747.368421052632,1305.2631578947369,normal
7.832,96.91011235955057,95109.29519918284,77.63023493360572,19.279877425944843,93349.33605720123,1759.959141981614,normal
0.087,57.4712643678161,15356.321839080461,22.98850574712644,34.48275862068966,13931.034482758621,1425.287356321839,normal
3.256,82.30958230958231,78152.9484029484,17.506142506142506,64.8034398034398,3207.002457002457,74945.94594594595,normal
7.767,86.13364233294708,85990.08626239217,16.479979400025748,69.65366293292134,1669.6279129651086,84320.45834942706,normal
0.095,52.63157894736842,14063.157894736842,21.05263157894737,31.57894736842105,12757.894736842105,1305.2631578947369,normal
4.859,89.73039720107018,88409.75509364066,17.904918707552994,71.82547849351718,1793.990533031488,86615.76456060918,normal
0.325,692.3076923076923,695052.3076923076,132.3076923076923,560.0,13301.538461538461,681750.7692307692,normal
2.085,4.796163069544365,1053.2374100719426,1.9184652278177459,2.8776978417266186,935.2517985611511,117.98561151079137,normal
5.88,143.3673469387755,141662.75510204083,28.231292517006803,115.1360544217687,2429.591836734694,139233.16326530612,normal
0.085,58.8235294117647,10152.941176470587,23.52941176470588,35.29411764705882,8717.647058823528,1435.2941176470588,normal
4.409,102.51757768201406,98980.26763438422,21.320027217056023,81.19755046495804,2670.4468133363575,96309.82082104786,normal
6.977,64.354307008743,63109.2159954135,12.756198939372222,51.59810806937079,1660.4557832879461,61448.760212125555,normal
0.09,55.55555555555556,14855.555555555557,22.22222222222222,33.333333333333336,13477.777777777777,1377.7777777777778,normal
0.148,168.91891891891893,76155.40540540541,74.32432432432432,94.5945945945946,47189.189189189194,28966.216216216217,normal
6.773,87.70116639598406,85375.75668093903,69.68846892071461,18.01269747526945,83494.46331020228,1881.293370736749,normal
5.686,47.133309883925435,44711.04467112206,10.024621878297573,37.10868800562786,1836.2645093211397,42874.78016180092,normal
0.086,58.139534883720934,15511.627906976746,23.255813953488374,34.88372093023256,14069.767441860466,1441.860465116279,normal
7.499,113.61514868649154,112460.59474596614,22.402987064941993,91.21216162154954,1925.9901320176025,110534.60461394853,normal
3.064,4.895561357702349,808.7467362924282,2.2845953002610964,2.6109660574412534,711.4882506527415,97.25848563968668,normal
0.107,65.42056074766356,11336.44859813084,28.037383177570096,37.38317757009346,9588.785046728972,1747.6635514018692,normal
0.104,76.92307692307692,32038.46153846154,38.46153846153846,38.46153846153846,25048.076923076926,6990.384615384616,normal
0.141,163.12056737588654,105092.1985815603,70.92198581560284,92.1985815602837,41737.58865248227,63354.60992907802,normal
0.329,689.9696048632219,697686.9300911854,127.6595744680851,562.3100303951368,13018.23708206687,684668.6930091185,normal
0.583,747.8559176672385,780339.6226415095,116.63807890222985,631.2178387650087,3941.680960548885,776397.9416809606,normal
8.478,57.79665015333806,56458.4807737674,11.913187072422742,45.88346308091531,1415.5461193677754,55042.93465439962,normal
0.263,764.2585551330798,769155.8935361216,623.574144486692,140.68441064638782,764121.6730038022,5034.220532319391,normal
0.124,56.45161290322581,11177.41935483871,24.193548387096776,32.25806451612903,10040.322580645161,1137.0967741935483,normal
8.829,76.6791256087892,76034.65851172272,15.063993657265828,61.61513195152339,1489.183372975422,74545.47513874731,normal
0.09,55.55555555555556,14966.666666666668,22.22222222222222,33.333333333333336,13588.888888888889,1377.7777777777778,normal
2.206,119.22030825022665,114253.85312783318,24.932003626473254,94.2883046237534,3426.11060743427,110827.74252039891,normal
6.441,109.45505356311132,106839.0001552554,22.356776897997207,87.09827666511411,2106.8157118459867,104732.18444340941,normal
0.088,56.81818181818182,9909.09090909091,22.72727272727273,34.09090909090909,8522.727272727274,1386.3636363636365,normal
7.48,148.1283422459893,151478.60962566844,25.668449197860962,122.45989304812834,1612.1657754010694,149866.44385026736,normal
0.138,615.9420289855072,579471.0144927535,152.17391304347825,463.76811594202894,25644.92753623188,553826.0869565217,normal
5.624,76.8136557610242,70856.68563300143,58.32147937411096,18.49217638691323,68651.3157894737,2205.3698435277383,normal
2.2,118.63636363636363,113987.27272727272,24.999999999999996,93.63636363636363,3438.181818181818,110549.0909090909,normal
